cycliste,sportif,age,sexe,nb_km,vitesse,attente
cycliste_azepm,2,65,homme,12.2132062723,18.1219379107,0.5
cycliste_azruq,0,48,femme,13.8354985004,13.1513196318,0.5
cycliste_aztpj,0,79,femme,12.6056859211,11.6985682639,0.5
cycliste_azog8,6,21,homme,1.79484868373,30.337431628,0.5
cycliste_azosx,4,55,homme,1.09539852522,24.7101707997,0.5
cycliste_azi70,2,49,femme,15.506280911,18.3487744199,0.5
cycliste_azp28,2,49,homme,8.07981324191,22.3298326819,0.5
cycliste_azod1,0,49,femme,13.9118761745,10.7814554814,0.5
cycliste_azehl,4,34,homme,8.98713405479,23.8991826206,0.5
cycliste_azi12,4,33,homme,0.378075940102,25.2828475277,0.5
cycliste_azud9,0,67,homme,3.42269734717,13.935267924,0.5
cycliste_azu49,6,25,femme,8.43780687128,26.1334643585,0.5
cycliste_azewb,0,38,homme,7.55960667638,22.2430577043,0.5
cycliste_azofn,2,36,homme,18.4063965477,17.1772491291,0.5
cycliste_azyn9,-0.5,26,homme,6.4970798069,23.8958403654,0.5
cycliste_azplv,6,46,femme,7.3153164974,19.2223493365,0.5
cycliste_azrqh,2,38,homme,13.8902673768,21.9733168798,0.5
cycliste_azon6,4,48,femme,5.78034358029,15.8235786949,0.5
cycliste_azig3,2,17,homme,0.293975111432,24.6482609246,0.5
cycliste_azilv,2,29,femme,10.3845287291,22.4313711524,0.5
cycliste_azyio,4,53,femme,16.5312565581,11.17844992,0.5
cycliste_azrfh,-0.5,53,homme,2.23230628216,9.79487332484,0.5
cycliste_aztio,6,75,homme,6.17973300673,21.5335277312,0.5
cycliste_azik7,2,65,homme,3.39800947164,16.6134695613,0.5
cycliste_aztq1,6,25,homme,10.2985884516,35.5074397311,0.5
cycliste_azq13,2,33,femme,15.5799727494,22.8318109167,0.5
cycliste_azrgc,2,73,femme,18.3674301457,12.4126770237,0.5
cycliste_azrqg,0,45,femme,10.1777371715,17.563706536,0.5
cycliste_aztjx,2,63,homme,6.18050428887,12.2671001763,0.5
cycliste_azeg4,6,39,homme,6.81517780298,28.0969245255,0.5
cycliste_azyo8,4,71,homme,14.5706993144,15.6878432839,0.5
cycliste_azr48,4,33,femme,13.4348953682,16.5385996726,0.5
cycliste_azoh2,6,32,homme,6.35930737379,33.2017199712,0.5
cycliste_azud1,2,63,homme,7.2386803758,18.4900579432,0.5
cycliste_aztm0,6,56,femme,4.79701352348,14.2218085038,0.5
cycliste_azru0,2,37,femme,15.6566137833,18.6766803032,0.5
cycliste_azrim,6,48,femme,12.9344644628,24.067435681,0.5
cycliste_azin4,0,71,homme,4.30744002357,14.6946691861,0.5
cycliste_azet1,4,26,femme,9.79622915155,21.0947645197,0.5
cycliste_azqlc,4,33,homme,7.8154151315,29.4978283232,0.5
cycliste_azigm,4,56,homme,8.12861744516,11.0184824295,0.5
cycliste_azib5,2,36,femme,16.4453393989,23.0280420346,0.5
cycliste_azolx,6,65,homme,9.64444830618,31.5949928257,0.5
cycliste_azpf8,2,26,homme,7.76024079994,20.3690163716,0.5
cycliste_azqn1,-0.5,48,homme,9.35361710346,20.4989086333,0.5
cycliste_azeuq,0,58,homme,10.7441116595,17.7374123503,0.5
cycliste_azyo1,4,30,homme,5.76506302028,39.0020451277,0.5
cycliste_azqj1,4,61,femme,8.50217548475,16.5942804548,0.5
cycliste_azphb,2,59,homme,8.96812948465,16.2219943866,0.5
cycliste_azpsg,4,55,femme,8.71466007516,9.82144534571,0.5
cycliste_azuw0,0,39,femme,9.08688729216,19.1752432651,0.5
cycliste_azrok,-0.5,16,homme,6.15824528168,27.9861491027,0.5
cycliste_azekb,0,44,femme,5.47000861977,19.7273351995,0.5
cycliste_azydb,-0.5,16,homme,8.49580031707,23.106943079,0.5
cycliste_azykx,-0.5,40,homme,2.49584999116,21.2112890609,0.5
cycliste_azefv,4,35,femme,13.0767085838,22.6087504751,0.5
cycliste_azeic,2,65,homme,6.46783907858,19.3668508881,0.5
cycliste_azijk,6,63,femme,8.48039131527,17.5961542024,0.5
cycliste_azp80,-0.5,47,homme,15.5145064994,19.3058220936,0.5
cycliste_azog7,0,24,femme,8.48271406217,12.0695694378,0.5
cycliste_aztvn,4,45,femme,8.88384229106,19.5382060213,0.5
cycliste_azr10,6,35,femme,5.06488417612,18.507983079,0.5
cycliste_azos9,2,51,femme,11.2767186978,9.46331272224,0.5
cycliste_azrq6,-0.5,71,homme,9.9684833796,16.1823550067,0.5
cycliste_azqgm,0,48,femme,11.3311055135,18.1571821786,0.5
cycliste_azej3,0,33,homme,5.75064765144,23.3955117838,0.5
cycliste_azuiq,-0.5,72,homme,6.96160157279,11.2001815791,0.5
cycliste_aztjn,2,65,homme,18.2648849565,17.0999892332,0.5
cycliste_azq78,-0.5,61,homme,10.5466787191,14.878363366,0.5
cycliste_azugh,0,22,homme,13.2023689762,26.0369232207,0.5
cycliste_azqkv,4,76,homme,11.5868966278,10.3428870338,0.5
cycliste_aztg9,4,76,homme,0.619934852551,24.6011983142,0.5
cycliste_azisd,6,42,femme,10.7952266596,21.5420207299,0.5
cycliste_azpk8,2,58,femme,13.3735116738,11.7216232644,0.5
cycliste_azqdv,2,24,femme,13.3403692493,22.4225478632,0.5
cycliste_azyqw,6,27,femme,7.49168585304,28.8162926,0.5
cycliste_azti4,-0.5,15,femme,16.1367841364,15.1618322925,0.5
cycliste_azpd4,-0.5,35,femme,3.95270731033,12.3214290195,0.5
cycliste_azy48,2,27,homme,1.97814568119,27.3867388252,0.5
cycliste_aztxc,6,72,femme,9.68200134456,16.451749561,0.5
cycliste_azul0,0,51,homme,5.27220980394,7.30757993971,0.5
cycliste_aziok,6,54,homme,4.42590336162,23.5824072445,0.5
cycliste_azqmc,-0.5,28,femme,10.2510849274,18.2378346455,0.5
cycliste_azobn,0,21,homme,11.2772468482,29.5823250957,0.5
cycliste_azik8,-0.5,27,femme,15.4979683983,20.2655258832,0.5
cycliste_azq60,-0.5,31,homme,5.67651674116,22.5170220987,0.5
cycliste_azo48,-0.5,59,femme,8.70048334486,14.9036727172,0.5
cycliste_azyfk,4,17,femme,10.7727398253,21.1129639188,0.5
cycliste_aztg4,0,77,femme,9.83058037204,10.1690994901,0.5
cycliste_azukv,4,47,femme,10.6588651347,19.2271436793,0.5
cycliste_azo15,4,22,femme,11.2682624561,18.9408173322,0.5
cycliste_azty3,-0.5,59,femme,13.0817645479,13.3674579347,0.5
cycliste_azeuc,-0.5,35,homme,7.8876656161,24.2139581604,0.5
cycliste_azus2,4,37,homme,9.61485444136,25.3320292406,0.5
cycliste_azub2,4,75,homme,-5.05558028183,21.5585233577,0.5
cycliste_azsdf,4,49,homme,4.2630675576,23.1385131635,0.5
cycliste_azpf4,0,61,homme,9.88534198988,9.72132692328,0.5
cycliste_azosm,4,80,homme,2.80833570567,17.9606698576,0.5
cycliste_azqn8,2,44,femme,9.35585957672,18.2004695589,0.5
cycliste_aztuc,2,33,homme,8.68448887758,31.2420033346,0.5
cycliste_aztgl,-0.5,78,femme,7.95799834297,12.501260265,0.5
cycliste_azys8,0,19,femme,14.010107431,13.8023814649,0.5
cycliste_azqg3,4,55,femme,4.68995614339,14.7943993419,0.5
cycliste_azrk6,0,79,homme,6.90657269576,17.340429221,0.5
cycliste_aztmw,4,24,femme,8.50644994655,16.7253293031,0.5
cycliste_azpkm,2,49,homme,8.65101702621,22.9346281676,0.5
cycliste_azps3,4,42,homme,8.99877633965,29.315408048,0.5
cycliste_aztw8,0,75,homme,3.80075143302,19.848819964,0.5
cycliste_azey9,2,66,femme,10.919330798,9.5000712857,0.5
cycliste_aztil,4,41,femme,14.037277672,18.8055307578,0.5
cycliste_aztn7,4,70,femme,17.812477004,13.6679454019,0.5
cycliste_azifc,2,69,homme,9.39382637609,19.0564704981,0.5
cycliste_azov1,6,24,homme,6.14725676594,35.6303932916,0.5
cycliste_azero,0,77,femme,20.3296864288,16.8074972105,0.5
cycliste_azoh9,6,31,homme,5.44961058852,30.4126693969,0.5
cycliste_azrlc,-0.5,80,homme,5.03044747378,13.0600144282,0.5
cycliste_azux1,6,56,femme,11.761484781,12.4451377019,0.5
cycliste_azexc,6,35,homme,8.4600057325,29.0758195971,0.5
cycliste_azyun,6,54,homme,4.5288888929,16.223416872,0.5
cycliste_azrh6,4,26,femme,10.2994735943,21.2867609301,0.5
cycliste_azuiw,0,48,homme,5.91463904165,20.8284901537,0.5
cycliste_azedh,-0.5,71,femme,10.738011888,12.2962983697,0.5
cycliste_azyk5,-0.5,34,homme,5.05007208702,28.4012617329,0.5
cycliste_azuw1,-0.5,67,homme,8.48408648281,13.5864793998,0.5
cycliste_azis7,0,31,femme,9.89294660893,16.389751451,0.5
cycliste_azpkn,6,56,femme,15.4662467438,16.2129070235,0.5
cycliste_azyjc,4,65,homme,11.5842734235,15.0145806413,0.5
cycliste_azyfx,4,74,homme,4.92889822697,22.1486220683,0.5
cycliste_azerw,4,54,femme,14.2141680393,15.7189389318,0.5
cycliste_azpfn,0,40,femme,13.2381535942,20.0879441919,0.5
cycliste_azeql,0,24,femme,14.2526872073,16.6227428723,0.5
cycliste_azrxv,4,35,homme,12.3766403816,30.2367853076,0.5
cycliste_azroh,0,20,femme,6.31905251864,19.9396929207,0.5
cycliste_azrph,4,40,femme,9.58750876211,18.9952254932,0.5
cycliste_azriq,2,64,homme,6.43480914077,16.2841900926,0.5
cycliste_azsdk,4,56,femme,7.81683807566,15.4932289965,0.5
cycliste_azusw,0,50,femme,16.297926192,13.1792818717,0.5
cycliste_azroc,2,31,homme,4.1926225166,20.8508995561,0.5
cycliste_azrn0,-0.5,72,femme,12.2781473758,8.22539173772,0.5
cycliste_azegx,4,17,femme,9.91423774293,21.1780392185,0.5
cycliste_azykl,0,27,homme,8.70097054385,24.8298804028,0.5
cycliste_azqjm,0,47,homme,4.69575122456,17.5889474249,0.5
cycliste_azydm,0,43,homme,8.41635220223,23.2999534625,0.5
cycliste_azpq6,4,31,homme,10.0689413038,24.3517255221,0.5
cycliste_azrh1,2,60,homme,7.23932349603,14.000707078,0.5
cycliste_aze78,6,37,femme,2.54275822516,18.089322034,0.5
cycliste_azyjx,-0.5,51,homme,7.66575030216,16.9540463301,0.5
cycliste_azig5,6,35,femme,14.8073955068,20.0470903747,0.5
cycliste_azus8,-0.5,23,femme,8.80118721252,15.3428084179,0.5
cycliste_aztx6,0,42,homme,8.5213851128,17.4688521285,0.5
cycliste_azih5,-0.5,43,femme,15.164502785,12.9481724324,0.5
cycliste_aztgb,-0.5,69,femme,10.3560228497,6.3231099233,0.5
cycliste_azqv7,6,23,homme,7.04468839329,30.9891350381,0.5
cycliste_azeu7,4,50,femme,10.4258614894,18.5644655724,0.5
cycliste_azikn,6,60,homme,4.33130767631,16.5061579619,0.5
cycliste_azoc9,4,46,femme,4.53719323044,20.440111933,0.5
cycliste_azpx8,0,73,femme,15.4831849725,9.0402818772,0.5
cycliste_azod9,-0.5,26,femme,11.8353778701,13.2012085926,0.5
cycliste_azej9,-0.5,74,femme,4.11409610076,11.3127020839,0.5
cycliste_azu69,-0.5,30,femme,11.1878608538,13.1862777183,0.5
cycliste_azyk2,0,37,femme,14.4924058505,13.1830383465,0.5
cycliste_azrom,0,22,femme,12.1080251424,22.6033174266,0.5
cycliste_azrs1,4,32,homme,8.90175507949,24.3863132829,0.5
cycliste_azthv,4,61,homme,13.1067074676,17.2589451199,0.5
cycliste_azqd1,-0.5,41,femme,11.3236613118,17.807854256,0.5
cycliste_azy18,2,50,homme,9.957508864,15.7320052406,0.5
cycliste_azrif,4,29,femme,10.1792352158,19.5723976396,0.5
cycliste_azui1,4,49,femme,11.1625755977,21.2738827628,0.5
cycliste_aztd8,6,58,homme,8.06160787324,15.7334376271,0.5
cycliste_azrhl,2,55,homme,7.02998212513,11.0515091649,0.5
cycliste_azudc,4,47,homme,12.1443999171,22.42196971,0.5
cycliste_azqsk,-0.5,35,homme,2.4458340249,19.4807103386,0.5
cycliste_azqhm,-0.5,22,femme,11.0897239859,11.6067109329,0.5
cycliste_azel3,0,44,femme,11.6492830176,5.8759954029,0.5
cycliste_azihl,6,80,femme,8.58403948801,15.4483409644,0.5
cycliste_azrt2,4,62,homme,6.42713803511,21.5616094648,0.5
cycliste_azycb,0,78,homme,4.96805497832,16.1990437711,0.5
cycliste_azesj,2,18,femme,8.77299135106,23.3151893611,0.5
cycliste_azo18,4,63,homme,11.5402249186,15.7812451056,0.5
cycliste_azqsd,2,60,femme,17.4861562272,13.8556049016,0.5
cycliste_azepd,-0.5,56,femme,14.5427422533,12.0192255967,0.5
cycliste_azop4,-0.5,78,femme,5.29083226177,15.0353572822,0.5
cycliste_azro7,-0.5,78,femme,6.47600632834,7.69882688438,0.5
cycliste_azqj9,2,26,homme,8.45182737099,25.583982135,0.5
cycliste_aztk1,6,79,femme,10.826921145,15.0398142129,0.5
cycliste_azrtg,-0.5,31,homme,8.68374595405,23.1310300405,0.5
cycliste_azt89,6,66,femme,11.0948148583,15.7644724359,0.5
cycliste_azuv9,4,45,homme,5.01406119339,21.9162226928,0.5
cycliste_aztiq,6,62,femme,12.2065367594,21.4151391741,0.5
cycliste_azex9,-0.5,52,homme,17.494901,10.4331679554,0.5
cycliste_azrfb,4,30,femme,12.2694311408,25.0380592427,0.5
cycliste_azqg7,4,22,homme,3.69487280949,27.5531447942,0.5
cycliste_azomx,0,56,homme,8.07797265077,11.8190045,0.5
cycliste_azudh,2,39,homme,1.60100572963,23.0262562498,0.5
cycliste_aztim,-0.5,73,femme,5.24682101346,7.17291637439,0.5
cycliste_azeyq,0,78,homme,8.89665188677,11.5617489987,0.5
cycliste_azig1,6,77,femme,7.16709215858,17.4974527322,0.5
cycliste_azylm,0,61,homme,10.2832987932,18.8759832758,0.5
cycliste_azioh,0,38,homme,8.74654254346,17.7468428833,0.5
cycliste_azu18,-0.5,44,femme,9.85547099275,13.0060290656,0.5
cycliste_azphx,-0.5,70,homme,5.42127465552,12.3379642807,0.5
cycliste_azehv,2,68,homme,10.9210987314,14.8437036821,0.5
cycliste_aztg1,2,23,femme,12.3289930999,18.5086997526,0.5
cycliste_azyh7,0,44,homme,4.32992668244,20.1307814924,0.5
cycliste_azer7,4,62,femme,6.17604911496,14.8668553701,0.5
cycliste_azeu6,-0.5,15,femme,10.6041359995,19.0014120653,0.5
cycliste_azin6,4,17,homme,6.94273298633,30.3096868397,0.5
cycliste_aziod,-0.5,66,homme,9.96189461616,15.5507018542,0.5
cycliste_azypv,2,47,homme,9.15960004351,18.0046811888,0.5
cycliste_aztun,0,77,homme,5.7120978187,11.4293600677,0.5
cycliste_azrc9,2,73,femme,6.87948343246,13.8516528022,0.5
cycliste_azpw3,4,64,homme,2.80749094556,19.5639138078,0.5
cycliste_azqwn,-0.5,63,femme,15.565636509,9.55385484341,0.5
cycliste_azql4,0,22,femme,12.527322453,14.9448874221,0.5
cycliste_aziw2,2,21,femme,8.43463620942,22.4620442627,0.5
cycliste_azop6,4,60,homme,0.746540143325,13.571866276,0.5
cycliste_azpg1,4,56,homme,1.58534798158,14.8836842471,0.5
cycliste_azo56,0,45,femme,11.7234845312,17.0980618597,0.5
cycliste_azqhj,6,65,femme,11.1103141624,11.4038717014,0.5
cycliste_azikm,0,30,homme,15.0281304736,30.7183471687,0.5
cycliste_azrdj,2,67,femme,10.8024291548,16.2690893666,0.5
cycliste_azpvn,0,70,homme,8.0462406642,7.00380010445,0.5
cycliste_azq37,2,45,homme,6.00379193388,16.4367777515,0.5
cycliste_azigk,-0.5,79,femme,17.6478075648,8.97608358722,0.5
cycliste_azrv5,4,30,homme,9.17274793077,30.0557046523,0.5
cycliste_azydw,0,45,femme,8.14394444774,14.6649042348,0.5
cycliste_azoq8,-0.5,63,femme,14.6985331097,14.5392673938,0.5
cycliste_azruo,2,47,femme,10.2894875114,12.2482645202,0.5
cycliste_azeqc,0,17,homme,9.2155673248,23.6691398994,0.5
cycliste_azuv2,6,18,homme,1.96274647128,32.2574208316,0.5
cycliste_azrgl,2,28,femme,3.37573011236,18.9786392698,0.5
cycliste_azyd2,2,50,femme,9.09216331888,9.33796010705,0.5
cycliste_azijm,4,16,femme,11.6638952314,20.0113529222,0.5
cycliste_azpd3,6,56,femme,7.67906413517,17.0813463318,0.5
cycliste_azohm,2,51,femme,15.7624001584,10.0085569915,0.5
cycliste_azpg7,4,60,homme,3.87768106357,18.6018676667,0.5
cycliste_azrtc,6,65,homme,9.12848490329,30.2711759059,0.5
cycliste_aztm3,6,48,femme,15.4172291012,15.6403109366,0.5
cycliste_azpdn,-0.5,15,homme,-2.3066048534,25.9345395809,0.5
cycliste_azpc9,-0.5,53,femme,0.649679963384,11.2289390858,0.5
cycliste_azy10,2,79,homme,11.9076782021,7.82618336066,0.5
cycliste_azqdw,6,17,homme,11.1198592324,20.9290225621,0.5
cycliste_azpg9,2,44,femme,5.82762436166,17.6603273644,0.5
cycliste_azefl,-0.5,57,homme,3.69246144865,17.622573617,0.5
cycliste_azqg0,4,55,homme,9.04710350753,17.0992375341,0.5
cycliste_azeim,-0.5,79,homme,5.5498041078,15.8744322187,0.5
cycliste_aztdw,0,60,homme,6.89707149049,11.4572288964,0.5
cycliste_azrj8,4,58,homme,11.6705379562,14.8032514948,0.5
cycliste_azib2,4,17,femme,13.9992162989,17.9977116305,0.5
cycliste_azylv,4,59,femme,4.56354321282,9.88423264039,0.5
cycliste_azyj4,2,63,femme,7.17986828616,12.4496061163,0.5
cycliste_azeh1,6,45,femme,12.895450323,20.0857214001,0.5
cycliste_azuw6,2,42,homme,5.49363609463,19.7027423779,0.5
cycliste_azeb3,2,35,homme,9.47742813795,25.0420570088,0.5
cycliste_azip2,4,22,femme,10.3696367457,24.1867734218,0.5
cycliste_azrb8,4,44,femme,6.15627396808,15.6178390331,0.5
cycliste_azo27,-0.5,64,femme,10.0095992463,13.2703463179,0.5
cycliste_azipj,0,58,homme,8.33366028412,12.2199643984,0.5
cycliste_azyhj,6,50,homme,8.88496359652,18.2784008046,0.5
cycliste_azofl,0,72,femme,6.03240962443,12.7345853361,0.5
cycliste_azu15,4,47,homme,7.76361686365,22.0443141973,0.5
cycliste_azys2,2,60,homme,4.33631088912,17.3822901909,0.5
cycliste_azuj0,2,64,femme,16.1717149372,12.7472966331,0.5
cycliste_azrdw,2,79,homme,1.94061872464,16.4305916446,0.5
cycliste_azqfh,-0.5,57,homme,8.33630684345,14.979283207,0.5
cycliste_azuin,0,45,femme,10.671576183,14.4472243497,0.5
cycliste_azrd0,2,62,homme,7.4393794651,17.8803127605,0.5
cycliste_azuc8,2,59,homme,14.3409158104,13.6510987544,0.5
cycliste_azegv,6,15,femme,14.1987174801,25.1329744718,0.5
cycliste_azqjx,2,21,homme,2.89448135092,25.0159292236,0.5
cycliste_azyb2,-0.5,30,homme,11.4836888687,16.4343586951,0.5
cycliste_azi57,6,48,homme,9.37791985431,30.6413702833,0.5
cycliste_azrx6,6,27,homme,6.17948820288,33.0962542221,0.5
cycliste_azec0,-0.5,54,femme,6.40208376055,9.25307936389,0.5
cycliste_azuh0,4,39,femme,13.7592285979,18.983774324,0.5
cycliste_azyof,4,66,homme,5.97042345334,15.0271261925,0.5
cycliste_azqw1,2,27,femme,2.06352309394,17.3637775404,0.5
cycliste_azp19,2,49,femme,7.78991954782,16.9981683443,0.5
cycliste_azugc,4,67,homme,6.35101993445,21.9629459028,0.5
cycliste_azyj7,4,68,femme,11.1488571386,12.9741337709,0.5
cycliste_azt80,2,55,femme,9.86678997171,13.2668832621,0.5
cycliste_azup5,6,72,homme,5.01983567473,20.6995902621,0.5
cycliste_azpb1,2,64,homme,11.46778416,16.4684395999,0.5
cycliste_azeuk,2,38,femme,8.32306777292,20.582282354,0.5
cycliste_azrus,4,19,homme,9.08276032455,30.8992626749,0.5
cycliste_azidm,-0.5,59,homme,7.409602958,8.17668531979,0.5
cycliste_azoph,-0.5,30,homme,-1.97832266697,27.5702747276,0.5
cycliste_azt40,2,29,femme,9.56196979281,22.7480114196,0.5
cycliste_azoj0,-0.5,21,homme,-1.92889064556,26.9644240782,0.5
cycliste_azsdc,-0.5,32,homme,10.303376653,18.9319229996,0.5
cycliste_azeo6,-0.5,19,homme,3.17907387876,22.8586763901,0.5
cycliste_azryp,6,43,homme,3.58299934672,31.2313419965,0.5
cycliste_azio0,6,19,homme,8.40388190488,23.8709687999,0.5
cycliste_azti9,2,66,femme,5.98835315448,14.512933542,0.5
cycliste_aztx7,-0.5,41,homme,15.2983886886,20.517577382,0.5
cycliste_azipn,-0.5,72,homme,10.146532651,18.2090843264,0.5
cycliste_aztfg,4,46,homme,3.13690394432,15.854584818,0.5
cycliste_azy59,6,39,femme,10.8828740951,20.8786827131,0.5
cycliste_azok6,2,79,femme,9.02238903035,16.4728263819,0.5
cycliste_azy79,2,57,femme,7.20037499633,11.5282886888,0.5
cycliste_azti3,4,62,femme,3.13031881711,11.5625567022,0.5
cycliste_azejn,6,37,homme,7.56248139474,29.5624931977,0.5
cycliste_azqfg,4,38,homme,9.18738980659,30.880327065,0.5
cycliste_azrqb,0,23,femme,16.7343950793,14.9801715107,0.5
cycliste_azqm1,6,68,homme,9.62253425332,16.7542939944,0.5
cycliste_azyi5,2,40,homme,4.45169522473,22.1703442253,0.5
cycliste_azyub,0,16,femme,9.95813531635,15.6458003146,0.5
cycliste_azem8,6,46,homme,0.372823351314,36.8258870085,0.5
cycliste_aziob,2,42,femme,15.3856268708,16.8815987776,0.5
cycliste_azp78,4,56,femme,13.2293474556,17.2856323247,0.5
cycliste_azopn,-0.5,62,homme,11.559091172,10.1121705241,0.5
cycliste_azuj9,2,22,homme,11.6623693107,22.1832599496,0.5
cycliste_azofh,2,62,homme,10.285010488,6.52530498045,0.5
cycliste_azrqv,0,80,homme,12.8642355825,16.0034356831,0.5
cycliste_aztu1,0,36,homme,11.719550005,23.6784624619,0.5
cycliste_azp45,0,16,homme,10.1168461824,25.1959736141,0.5
cycliste_azi67,2,39,homme,4.97645487672,19.1139952294,0.5
cycliste_azuqf,6,16,homme,6.59756303591,22.1282407578,0.5
cycliste_azevn,6,62,homme,2.94402297332,23.0698822184,0.5
cycliste_azyk8,6,39,femme,7.65731160353,19.2604466581,0.5
cycliste_azri1,0,66,homme,6.40587343321,15.8478045878,0.5
cycliste_azp89,2,26,homme,1.90868918464,25.3537297397,0.5
cycliste_aze56,-0.5,22,homme,-1.76130223985,20.7668592288,0.5
cycliste_azygb,2,78,femme,12.2598133065,9.60520856862,0.5
cycliste_aztic,2,34,homme,8.00845937209,24.2670857858,0.5
cycliste_azt35,0,19,homme,9.36690665451,24.9102818461,0.5
cycliste_azpgj,0,78,homme,11.2943992863,13.5984881712,0.5
cycliste_azrwx,4,40,homme,4.50215051424,22.8937802671,0.5
cycliste_azq36,2,65,homme,4.89876999774,14.0405524509,0.5
cycliste_azis3,0,28,homme,3.35763511125,32.1928649533,0.5
cycliste_azq28,4,19,homme,18.3345576703,29.174166423,0.5
cycliste_azqm6,0,45,homme,14.4903154157,18.8217386955,0.5
cycliste_aztkl,6,21,femme,4.11284863103,28.1482690284,0.5
cycliste_azep5,2,40,femme,9.89506659369,18.047401669,0.5
cycliste_azruf,-0.5,73,homme,6.91848119237,6.19233444444,0.5
cycliste_aziq1,6,40,femme,13.8187817762,19.6328804115,0.5
cycliste_azrpx,2,64,femme,10.7648363547,11.7238823849,0.5
cycliste_azo50,-0.5,35,femme,5.27439304727,13.482710487,0.5
cycliste_azow3,-0.5,77,femme,6.62028287126,8.01025980955,0.5
cycliste_aztp0,4,72,femme,2.01158170778,12.2824536679,0.5
cycliste_azpl5,2,25,femme,17.5238107037,23.0309337153,0.5
cycliste_azti5,2,62,homme,9.07675050579,14.5691636499,0.5
cycliste_azyxc,0,26,homme,3.07226006932,18.1919596498,0.5
cycliste_aztv3,-0.5,22,femme,13.5616740427,17.5015403932,0.5
cycliste_azid3,0,65,femme,9.789184446,13.1687874222,0.5
cycliste_azon3,4,76,femme,18.5763787999,14.186648047,0.5
cycliste_azyp6,0,76,homme,7.43790652018,12.7189033223,0.5
cycliste_azrj7,0,59,homme,13.3387496171,17.0389910719,0.5
cycliste_azefn,-0.5,57,homme,16.0449122268,14.9103707278,0.5
cycliste_azusx,4,61,femme,13.7634772881,14.3038522964,0.5
cycliste_azuk1,-0.5,18,femme,10.6542424373,20.5122329011,0.5
cycliste_azud0,-0.5,48,femme,15.6163262714,17.4632840816,0.5
cycliste_azijc,2,36,femme,8.96362330267,18.4451323154,0.5
cycliste_azuow,-0.5,32,femme,15.3287908627,18.9072823262,0.5
cycliste_azim9,-0.5,22,femme,2.93592801623,15.5677587668,0.5
cycliste_aze90,2,57,homme,6.75151809081,9.61552330944,0.5
cycliste_azi16,2,23,homme,12.2435120107,27.7656970417,0.5
cycliste_azrjw,6,39,femme,5.48158400106,19.4261483172,0.5
cycliste_azih4,-0.5,40,femme,17.0273890311,18.6528020684,0.5
cycliste_azujb,-0.5,37,homme,9.38572468106,19.376908944,0.5
cycliste_azujl,2,21,femme,9.11977093587,15.513553549,0.5
cycliste_azpv3,6,80,homme,4.41818213193,16.9431349574,0.5
cycliste_azyx3,-0.5,53,homme,2.0524918122,10.6058154016,0.5
cycliste_aztsv,-0.5,51,homme,3.41347285485,9.07681965367,0.5
cycliste_azts2,4,43,femme,7.60172434605,15.7324276484,0.5
cycliste_azpq7,2,15,homme,11.9804353747,30.4886139774,0.5
cycliste_azp37,2,73,homme,2.71772963926,22.7670637806,0.5
cycliste_aztp2,2,41,femme,4.86192702422,23.022377491,0.5
cycliste_azqg2,0,78,femme,10.9990973574,10.7012226625,0.5
cycliste_azqh9,0,51,femme,10.6891410935,13.6144584211,0.5
cycliste_azu38,6,45,femme,6.6343333407,21.2823676802,0.5
cycliste_azeil,0,55,homme,10.2044469375,15.0699496425,0.5
cycliste_azup2,4,79,homme,5.09649838328,19.1147239794,0.5
cycliste_azyx7,-0.5,62,femme,20.7119958233,13.7414936013,0.5
cycliste_aztjb,2,24,homme,6.92579506063,26.4547046628,0.5
cycliste_azeod,0,38,femme,13.5115264319,14.6539680184,0.5
cycliste_azthc,2,38,femme,8.17354146646,12.7542054566,0.5
cycliste_azipf,-0.5,72,femme,7.84737912755,6.61478807095,0.5
cycliste_azqx3,-0.5,25,homme,7.86715808692,21.4451334725,0.5
cycliste_azr17,0,80,homme,-2.18409550585,16.6341768662,0.5
cycliste_azyox,0,30,homme,11.4439725117,27.0383149842,0.5
cycliste_aztjk,6,33,femme,15.6655833479,23.6976919874,0.5
cycliste_azqx9,0,33,homme,0.415828039646,33.3411259491,0.5
cycliste_azqdh,0,44,homme,11.001037347,19.1422735667,0.5
cycliste_azev3,0,37,femme,8.73085371445,16.4885176027,0.5
cycliste_azul9,6,70,femme,14.1924930927,17.9159422486,0.5
cycliste_azum4,0,71,homme,-0.910553774866,18.6102089762,0.5
cycliste_azyqx,4,37,femme,4.6261043974,18.5929806839,0.5
cycliste_azug9,6,50,femme,9.58995099974,15.2445321192,0.5
cycliste_azyuq,0,65,femme,15.1859283618,9.57970900412,0.5
cycliste_azsdg,6,30,femme,8.77800734799,22.0966622797,0.5
cycliste_azpb2,-0.5,62,femme,5.79548827924,7.74199082836,0.5
cycliste_azpx2,2,76,femme,5.56635036392,6.5111291657,0.5
cycliste_azykv,4,71,homme,7.87200914682,18.5400399128,0.5
cycliste_azeq1,6,70,femme,10.533239964,12.1461950083,0.5
cycliste_azic4,2,37,femme,14.654882206,18.5982258913,0.5
cycliste_azuhx,-0.5,15,femme,9.22404817651,16.8157117434,0.5
cycliste_azepl,2,31,homme,10.4637796925,26.09386689,0.5
cycliste_azos5,-0.5,48,homme,-0.551784206077,20.1162898016,0.5
cycliste_azopl,6,75,femme,12.6022131739,14.3745032329,0.5
